Student_ID,Fee_Amount,Paid_Status
46443,669,Paid
46444,634,Late
46445,445,Paid
46446,472,Late
46447,876,Late
46448,838,Paid
46449,998,Late
46450,843,Paid
46451,325,Paid
46452,628,Late
46453,277,Paid
46454,960,Late
46455,709,Paid
46456,592,Late
46457,230,Late
46458,762,Late
46459,303,Late
46460,865,Late
46461,462,Late
46462,949,Paid
46463,952,Late
46464,705,Paid
46465,112,Late
46466,267,Late
46467,779,Paid
46468,401,Late
46469,108,Paid
46470,470,Paid
46471,238,Late
46472,673,Paid
46473,346,Late
46474,700,Late
46475,548,Paid
46476,941,Late
46477,951,Late
46478,479,Paid
46479,1000,Late
46480,119,Late
46481,884,Paid
46482,845,Paid
46483,567,Paid
46484,184,Paid
46485,729,Late
46486,570,Late
46487,776,Paid
46488,425,Late
46489,884,Late
46490,548,Paid
46491,688,Late
46492,118,Paid
46493,829,Paid
46494,372,Paid
46495,285,Late
46496,856,Paid
46497,241,Paid
46498,620,Late
46499,549,Late
46500,518,Late
46501,454,Late
46502,101,Late
46503,371,Paid
46504,989,Late
46505,166,Late
46506,673,Late
46507,912,Paid
46508,377,Late
46509,384,Late
46510,182,Late
46511,605,Late
46512,165,Late
46513,887,Paid
46514,743,Paid
46515,718,Late
46516,592,Late
46517,535,Late
46518,902,Late
46519,128,Paid
46520,510,Late
46521,378,Paid
46522,291,Paid
46523,973,Late
46524,939,Late
46525,900,Paid
46526,151,Paid
46527,387,Paid
46528,498,Paid
46529,640,Late
46530,296,Paid
46531,921,Paid
46532,704,Late
46533,541,Paid
46534,391,Late
46535,389,Paid
46536,914,Late
46537,531,Paid
46538,963,Late
46539,429,Paid
46540,126,Late
46541,979,Late
46542,392,Paid
46543,437,Late
46544,729,Paid
46545,591,Late
46546,379,Paid
46547,547,Late
46548,591,Paid
46549,293,Paid
46550,886,Late
46551,368,Paid
46552,593,Late
46553,866,Late
46554,287,Paid
46555,582,Late
46556,395,Paid
46557,875,Late
46558,289,Paid
46559,999,Late
46560,882,Paid
46561,529,Late
46562,830,Late
46563,745,Late
46564,395,Late
46565,436,Late
46566,937,Paid
46567,153,Paid
46568,776,Late
46569,520,Late
46570,423,Late
46571,189,Late
46572,840,Late
46573,912,Paid
46574,406,Late
46575,488,Paid
46576,184,Paid
46577,967,Paid
46578,775,Late
46579,934,Paid
46580,475,Paid
46581,602,Paid
46582,960,Late
46583,695,Paid
46584,960,Paid
46585,782,Late
46586,212,Late
46587,387,Late
46588,712,Paid
46589,581,Paid
46590,376,Paid
46591,366,Late
46592,880,Paid
46593,369,Late
46594,557,Late
46595,609,Paid
46596,764,Paid
46597,914,Late
46598,382,Paid
46599,254,Late
46600,510,Late
46601,973,Paid
46602,303,Paid
46603,693,Paid
46604,493,Late
46605,553,Paid
46606,405,Paid
46607,576,Paid
46608,551,Paid
46609,714,Paid
46610,394,Late
46611,692,Paid
46612,536,Late
46613,357,Late
46614,973,Late
46615,128,Late
46616,513,Late
46617,373,Paid
46618,525,Late
46619,967,Late
46620,751,Paid
46621,273,Paid
46622,725,Paid
46623,243,Late
46624,251,Paid
46625,629,Late
46626,241,Late
46627,469,Late
46628,725,Paid
46629,823,Late
46630,955,Late
46631,995,Late
46632,978,Late
46633,626,Late
46634,516,Paid
46635,372,Paid
46636,386,Late
46637,552,Paid
46638,240,Late
46639,232,Late
46640,511,Late
46641,407,Paid
46642,683,Late
46643,358,Late
46644,289,Late
46645,485,Late
46646,509,Paid
46647,979,Paid
46648,487,Paid
46649,678,Late
46650,296,Paid
46651,519,Paid
46652,492,Late
46653,756,Paid
46654,214,Late
46655,162,Paid
46656,911,Paid
46657,515,Late
46658,506,Paid
46659,239,Paid
46660,130,Paid
46661,232,Paid
46662,863,Paid
46663,870,Paid
46664,269,Paid
46665,757,Late
46666,968,Paid
46667,445,Paid
46668,916,Paid
46669,743,Late
46670,229,Paid
46671,312,Paid
46672,221,Late
46673,479,Late
46674,166,Paid
46675,904,Late
46676,792,Late
46677,109,Paid
46678,828,Paid
46679,138,Late
46680,223,Paid
46681,364,Late
46682,610,Late
46683,960,Paid
46684,646,Paid
46685,850,Paid
46686,262,Paid
46687,520,Paid
46688,565,Late
46689,116,Paid
46690,965,Paid
46691,451,Paid
46692,627,Paid
46693,508,Late
46694,367,Late
46695,771,Late
46696,731,Paid
46697,339,Late
46698,732,Late
46699,280,Paid
46700,846,Late
46701,626,Late
46702,306,Late
46703,805,Paid
46704,707,Paid
46705,106,Late
46706,675,Paid
46707,657,Paid
46708,689,Late
46709,204,Late
46710,118,Paid
46711,543,Late
46712,675,Late
46713,519,Paid
46714,583,Paid
46715,676,Late
46716,505,Paid
46717,789,Paid
46718,672,Paid
46719,748,Late
46720,577,Paid
46721,136,Paid
46722,208,Paid
46723,318,Late
46724,201,Late
46725,414,Late
46726,462,Late
46727,664,Paid
46728,135,Late
46729,450,Paid
46730,832,Paid
46731,966,Paid
46732,719,Paid
46733,323,Late
46734,793,Late
46735,724,Late
46736,524,Paid
46737,655,Late
46738,397,Late
46739,389,Paid
46740,534,Paid
46741,412,Late
46742,774,Late
46743,834,Paid
46744,335,Late
46745,294,Late
46746,1000,Paid
46747,508,Late
46748,616,Late
46749,691,Late
46750,236,Paid
46751,270,Late
46752,928,Paid
46753,185,Paid
46754,612,Late
46755,829,Late
46756,274,Paid
46757,616,Late
46758,144,Late
46759,412,Late
46760,295,Paid
46761,167,Late
46762,495,Paid
46763,629,Late
46764,698,Late
46765,824,Late
46766,648,Late
46767,782,Late
46768,245,Late
46769,189,Late
46770,404,Late
46771,806,Late
46772,924,Paid
46773,741,Late
46774,859,Paid
46775,108,Paid
46776,964,Late
46777,385,Late
46778,374,Paid
46779,856,Paid
46780,225,Paid
46781,765,Late
46782,809,Late
46783,267,Paid
46784,210,Paid
46785,567,Paid
46786,920,Late
46787,784,Paid
46788,941,Paid
46789,660,Paid
46790,747,Late
46791,127,Paid
46792,161,Paid
46793,409,Paid
46794,745,Paid
46795,202,Late
46796,340,Late
46797,149,Late
46798,542,Paid
46799,331,Late
46800,707,Paid
46801,189,Paid
46802,502,Late
46803,461,Late
46804,282,Paid
46805,719,Paid
46806,542,Late
46807,296,Late
46808,576,Late
46809,550,Late
46810,700,Paid
46811,125,Paid
46812,146,Late
46813,979,Late
46814,645,Late
46815,121,Paid
46816,936,Paid
46817,330,Late
46818,834,Late
46819,627,Paid
46820,124,Paid
46821,312,Paid
46822,326,Paid
46823,330,Late
46824,924,Paid
46825,105,Paid
46826,470,Late
46827,198,Paid
46828,855,Paid
46829,659,Paid
46830,234,Paid
46831,744,Late
46832,668,Paid
46833,899,Late
46834,761,Paid
46835,141,Paid
46836,802,Late
46837,264,Paid
46838,328,Paid
46839,213,Paid
46840,796,Late
46841,444,Paid
46842,293,Late
46843,759,Late
46844,689,Late
46845,339,Paid
46846,787,Paid
46847,536,Late
46848,981,Late
46849,792,Late
46850,696,Late
46851,809,Paid
46852,435,Late
46853,173,Late
46854,224,Paid
46855,157,Late
46856,368,Late
46857,795,Late
46858,601,Paid
46859,788,Paid
46860,898,Paid
46861,939,Paid
46862,631,Late
46863,663,Paid
46864,234,Late
46865,857,Late
46866,649,Paid
46867,430,Late
46868,144,Paid
46869,611,Late
46870,501,Late
46871,390,Late
46872,306,Late
46873,171,Paid
46874,499,Late
46875,317,Late
46876,729,Late
46877,589,Paid
46878,602,Paid
46879,776,Late
46880,811,Paid
46881,390,Late
46882,553,Paid
46883,712,Paid
46884,683,Late
46885,236,Paid
46886,535,Late
46887,234,Late
46888,494,Late
46889,981,Late
46890,643,Paid
46891,692,Paid
46892,114,Paid
46893,700,Paid
46894,443,Paid
46895,311,Paid
46896,495,Late
46897,823,Late
46898,258,Paid
46899,118,Paid
46900,950,Paid
46901,493,Paid
46902,271,Late
46903,108,Late
46904,296,Late
46905,368,Late
46906,928,Paid
46907,512,Paid
46908,245,Paid
46909,221,Late
46910,704,Paid
46911,626,Paid
46912,437,Late
46913,200,Late
46914,579,Paid
46915,539,Paid
46916,314,Paid
46917,924,Paid
46918,206,Paid
46919,782,Paid
46920,313,Late
46921,929,Late
46922,872,Late
46923,663,Late
46924,590,Late
46925,358,Paid
46926,230,Late
46927,883,Paid
46928,115,Late
46929,155,Late
46930,183,Paid
46931,198,Late
46932,695,Late
46933,234,Paid
46934,536,Paid
46935,433,Late
46936,595,Paid
46937,206,Late
46938,847,Late
46939,961,Late
46940,579,Paid
46941,526,Paid
46942,228,Late
46943,801,Late
46944,602,Paid
46945,301,Paid
46946,651,Paid
46947,283,Late
46948,182,Paid
46949,868,Late
46950,366,Paid
46951,827,Paid
46952,338,Late
46953,719,Late
46954,347,Paid
46955,319,Paid
46956,862,Paid
46957,445,Late
46958,412,Late
46959,522,Late
46960,689,Paid
46961,193,Late
46962,322,Late
46963,459,Paid
46964,481,Paid
46965,944,Paid
46966,665,Late
46967,344,Late
46968,486,Late
46969,615,Paid
46970,598,Late
46971,167,Late
46972,440,Late
46973,552,Paid
46974,194,Late
46975,854,Late
46976,152,Late
46977,785,Late
46978,428,Paid
46979,504,Late
46980,212,Late
46981,711,Late
46982,616,Late
46983,920,Late
46984,665,Paid
46985,927,Late
46986,389,Late
46987,644,Late
46988,316,Late
46989,280,Paid
46990,156,Paid
46991,630,Late
46992,874,Late
46993,612,Paid
46994,623,Paid
46995,705,Late
46996,605,Paid
46997,284,Paid
46998,993,Paid
46999,911,Late
47000,181,Late
47001,872,Late
47002,929,Paid
47003,310,Late
47004,875,Paid
47005,604,Paid
47006,482,Paid
47007,113,Late
47008,790,Late
47009,236,Paid
47010,727,Paid
47011,228,Late
47012,560,Paid
47013,203,Late
47014,233,Late
47015,596,Late
47016,998,Late
47017,926,Late
47018,939,Paid
47019,999,Paid
47020,618,Late
47021,765,Late
47022,447,Late
47023,212,Paid
47024,372,Late
47025,248,Late
47026,679,Paid
47027,668,Late
47028,436,Late
47029,434,Late
47030,661,Late
47031,213,Late
47032,505,Late
47033,734,Late
47034,202,Paid
47035,513,Paid
47036,250,Paid
47037,644,Late
47038,842,Late
47039,268,Late
47040,804,Late
47041,858,Paid
47042,213,Late
47043,418,Paid
47044,247,Paid
47045,512,Paid
47046,800,Paid
47047,885,Paid
47048,563,Late
47049,681,Paid
47050,511,Paid
47051,409,Late
47052,380,Paid
47053,514,Late
47054,720,Late
47055,602,Paid
47056,782,Paid
47057,206,Late
47058,588,Late
47059,509,Paid
47060,709,Paid
47061,432,Paid
47062,335,Late
47063,642,Paid
47064,464,Paid
47065,287,Late
47066,728,Paid
47067,814,Paid
47068,553,Late
47069,934,Paid
47070,769,Late
47071,104,Late
47072,250,Late
47073,662,Paid
47074,608,Paid
47075,584,Paid
47076,349,Late
47077,657,Paid
47078,972,Late
47079,233,Late
47080,956,Late
47081,677,Paid
47082,848,Late
47083,416,Paid
47084,988,Late
47085,330,Late
47086,547,Paid
47087,492,Paid
47088,630,Paid
47089,459,Late
47090,915,Paid
47091,409,Late
47092,953,Late
47093,897,Paid
47094,718,Paid
47095,313,Late
47096,802,Paid
47097,997,Late
47098,307,Paid
47099,168,Late
47100,595,Late
47101,306,Paid
47102,972,Paid
47103,652,Paid
47104,105,Late
47105,568,Paid
47106,860,Paid
47107,139,Paid
47108,741,Paid
47109,450,Late
47110,910,Late
47111,368,Late
47112,393,Paid
47113,399,Paid
47114,737,Late
47115,933,Late
47116,943,Late
47117,777,Late
47118,727,Paid
47119,464,Paid
47120,882,Paid
47121,924,Paid
47122,908,Paid
47123,619,Paid
47124,653,Paid
47125,230,Paid
47126,471,Paid
47127,271,Paid
47128,754,Late
47129,107,Late
47130,285,Paid
47131,270,Late
47132,215,Late
47133,531,Paid
47134,884,Paid
47135,843,Paid
47136,616,Late
47137,632,Late
47138,647,Paid
47139,431,Late
47140,712,Late
47141,305,Paid
47142,739,Late
47143,143,Paid
47144,538,Paid
47145,454,Paid
47146,516,Paid
47147,647,Late
47148,773,Paid
47149,928,Late
47150,272,Paid
47151,107,Paid
47152,252,Late
47153,193,Late
47154,153,Paid
47155,199,Late
47156,339,Late
47157,598,Paid
47158,290,Late
47159,977,Paid
47160,424,Late
47161,734,Paid
47162,628,Paid
47163,240,Paid
47164,135,Paid
47165,710,Paid
47166,927,Paid
47167,755,Late
47168,199,Paid
47169,411,Paid
47170,577,Late
47171,827,Late
47172,291,Paid
47173,850,Paid
47174,435,Paid
47175,495,Late
47176,917,Paid
47177,160,Late
47178,980,Late
47179,146,Late
47180,657,Paid
47181,623,Late
47182,599,Paid
47183,665,Late
47184,746,Paid
47185,679,Late
47186,244,Late
47187,694,Late
47188,739,Late
47189,469,Paid
47190,953,Paid
47191,252,Paid
47192,411,Paid
47193,160,Paid
47194,379,Paid
47195,198,Paid
47196,659,Paid
47197,228,Paid
47198,331,Paid
47199,948,Paid
47200,510,Late
47201,387,Late
47202,360,Paid
47203,636,Late
47204,575,Paid
47205,630,Paid
47206,464,Paid
47207,790,Paid
47208,302,Paid
47209,132,Paid
47210,277,Paid
47211,385,Paid
47212,563,Paid
47213,655,Paid
47214,468,Late
47215,525,Paid
47216,591,Paid
47217,160,Paid
47218,817,Late
47219,797,Late
47220,478,Paid
47221,460,Late
47222,767,Paid
47223,299,Paid
47224,376,Late
47225,644,Late
47226,506,Paid
47227,810,Late
47228,830,Paid
47229,254,Late
47230,525,Paid
47231,952,Paid
47232,653,Paid
47233,958,Paid
47234,891,Late
47235,976,Late
47236,140,Paid
47237,474,Late
47238,293,Late
47239,154,Paid
47240,365,Late
47241,409,Late
47242,422,Late
47243,170,Paid
47244,253,Paid
47245,816,Late
47246,910,Late
47247,380,Late
47248,726,Late
47249,748,Late
47250,753,Paid
47251,832,Paid
47252,162,Paid
47253,435,Paid
47254,154,Paid
47255,751,Paid
47256,569,Late
47257,880,Paid
47258,984,Late
47259,201,Late
47260,897,Late
47261,598,Late
47262,274,Late
47263,360,Late
47264,105,Late
47265,162,Late
47266,479,Paid
47267,549,Paid
47268,887,Paid
47269,764,Paid
47270,822,Paid
47271,667,Late
47272,248,Paid
47273,605,Paid
47274,631,Paid
47275,330,Late
47276,517,Paid
47277,332,Late
47278,495,Late
47279,638,Late
47280,418,Late
47281,793,Late
47282,308,Paid
47283,672,Late
47284,520,Paid
47285,355,Late
47286,152,Late
47287,591,Late
47288,227,Paid
47289,987,Late
47290,412,Late
47291,566,Paid
47292,192,Paid
47293,745,Paid
47294,586,Late
47295,688,Late
47296,778,Paid
47297,660,Late
47298,738,Late
47299,181,Late
47300,525,Paid
47301,827,Paid
47302,347,Paid
47303,873,Paid
47304,600,Paid
47305,485,Paid
47306,534,Late
47307,581,Late
47308,595,Paid
47309,127,Paid
47310,421,Paid
47311,894,Paid
47312,410,Paid
47313,978,Paid
47314,899,Paid
47315,904,Late
47316,577,Paid
47317,387,Paid
47318,823,Late
47319,171,Paid
47320,264,Paid
47321,273,Late
47322,884,Late
47323,222,Paid
47324,474,Paid
47325,204,Late
47326,612,Paid
47327,600,Paid
47328,843,Paid
47329,515,Late
47330,909,Late
47331,334,Late
47332,333,Paid
47333,479,Late
47334,469,Late
47335,879,Paid
47336,419,Paid
47337,847,Paid
47338,327,Late
47339,618,Paid
47340,139,Paid
47341,104,Paid
47342,318,Paid
47343,777,Paid
47344,803,Paid
47345,991,Late
47346,850,Paid
47347,675,Late
47348,271,Late
47349,993,Paid
47350,135,Paid
47351,444,Late
47352,125,Late
47353,149,Paid
47354,852,Paid
47355,772,Paid
47356,990,Paid
47357,241,Late
47358,759,Late
47359,761,Late
47360,361,Late
47361,136,Paid
47362,302,Late
47363,246,Paid
47364,300,Late
47365,579,Paid
47366,149,Late
47367,216,Paid
47368,195,Paid
47369,754,Late
47370,724,Late
47371,387,Late
47372,257,Late
47373,131,Paid
47374,727,Paid
47375,252,Paid
47376,426,Paid
47377,502,Paid
47378,703,Late
47379,808,Paid
47380,253,Late
47381,923,Paid
47382,700,Paid
47383,930,Paid
47384,377,Paid
47385,928,Paid
47386,263,Late
47387,809,Paid
47388,639,Paid
47389,781,Late
47390,516,Late
47391,830,Late
47392,343,Paid
47393,361,Late
47394,988,Late
47395,671,Paid
47396,118,Late
47397,622,Paid
47398,343,Late
47399,107,Paid
47400,705,Late
47401,821,Late
47402,954,Late
47403,440,Late
47404,174,Paid
47405,865,Late
47406,248,Paid
47407,666,Paid
47408,582,Paid
47409,582,Paid
47410,904,Paid
47411,807,Late
47412,965,Paid
47413,562,Paid
47414,106,Late
47415,187,Paid
47416,532,Late
47417,336,Paid
47418,136,Late
47419,917,Paid
47420,238,Late
47421,341,Paid
47422,312,Paid
47423,480,Paid
47424,274,Late
47425,988,Paid
47426,584,Late
47427,276,Late
47428,146,Late
47429,898,Paid
47430,994,Late
47431,726,Late
47432,304,Late
47433,228,Late
47434,951,Paid
47435,355,Late
47436,682,Paid
47437,650,Paid
47438,838,Late
47439,571,Late
47440,746,Late
47441,574,Paid
47442,656,Late
47443,183,Late
47444,901,Late
47445,982,Late
47446,960,Paid
47447,195,Late
47448,346,Late
47449,530,Late
47450,153,Late
47451,920,Late
47452,440,Late
47453,722,Paid
47454,585,Late
47455,233,Late
47456,756,Late
47457,101,Late
47458,856,Paid
47459,474,Late
47460,841,Paid
47461,476,Paid
47462,541,Late
47463,122,Late
47464,520,Late
47465,244,Late
47466,522,Late
47467,997,Late
47468,556,Late
47469,479,Paid
47470,678,Paid
47471,762,Paid
47472,561,Late
47473,961,Late
47474,685,Late
47475,493,Paid
47476,435,Late
47477,599,Late
47478,879,Paid
47479,588,Late
47480,828,Paid
47481,742,Late
47482,459,Paid
47483,120,Paid
47484,263,Paid
47485,189,Paid
47486,463,Late
47487,464,Paid
47488,931,Late
47489,937,Paid
47490,177,Late
47491,918,Late
47492,994,Late
47493,881,Late
47494,804,Late
47495,889,Late
47496,174,Late
47497,850,Late
47498,854,Paid
47499,904,Late
47500,317,Late
47501,871,Late
47502,135,Paid
47503,246,Paid
47504,110,Paid
47505,422,Late
47506,949,Paid
47507,628,Late
47508,484,Late
47509,122,Paid
47510,339,Late
47511,950,Paid
47512,860,Paid
47513,635,Late
47514,135,Late
47515,137,Late
47516,784,Paid
47517,649,Paid
47518,301,Paid
47519,218,Late
47520,948,Late
47521,618,Paid
47522,238,Late
47523,890,Paid
47524,390,Paid
47525,364,Late
47526,615,Paid
47527,835,Paid
47528,841,Late
47529,569,Late
47530,557,Late
47531,495,Paid
47532,169,Paid
47533,796,Late
47534,246,Paid
47535,163,Late
47536,525,Paid
47537,203,Late
47538,727,Late
47539,530,Late
47540,999,Paid
47541,353,Paid
47542,830,Paid
47543,669,Late
47544,301,Paid
47545,418,Late
47546,914,Paid
47547,346,Late
47548,129,Late
47549,321,Late
47550,994,Paid
47551,873,Paid
47552,831,Paid
47553,868,Paid
47554,749,Paid
47555,919,Paid
47556,676,Late
47557,243,Paid
47558,615,Paid
47559,322,Late
47560,555,Late
47561,598,Late
47562,580,Paid
47563,274,Paid
47564,174,Late
47565,203,Late
47566,774,Paid
47567,438,Paid
47568,827,Paid
47569,877,Paid
47570,595,Late
47571,145,Paid
47572,104,Late
47573,822,Late
47574,363,Paid
47575,656,Paid
47576,715,Late
47577,774,Paid
47578,393,Late
47579,348,Paid
47580,629,Paid
47581,568,Late
47582,143,Late
47583,168,Late
47584,538,Late
47585,628,Late
47586,343,Late
47587,195,Paid
47588,542,Late
47589,399,Paid
47590,673,Late
47591,339,Paid
47592,116,Paid
47593,133,Late
47594,900,Paid
47595,434,Paid
47596,812,Late
47597,896,Paid
47598,517,Paid
47599,264,Late
47600,842,Paid
47601,487,Late
47602,120,Late
47603,764,Paid
47604,546,Late
47605,919,Paid
47606,567,Paid
47607,529,Late
47608,895,Paid
47609,366,Paid
47610,700,Late
47611,863,Paid
47612,626,Paid
47613,508,Paid
47614,188,Late
47615,828,Paid
47616,479,Late
47617,136,Late
47618,462,Paid
47619,942,Paid
47620,517,Paid
47621,474,Late
47622,957,Late
47623,777,Late
47624,894,Late
47625,597,Late
47626,165,Paid
47627,486,Paid
47628,554,Paid
47629,282,Paid
47630,489,Late
47631,173,Paid
47632,681,Late
47633,284,Paid
47634,337,Paid
47635,460,Paid
47636,482,Paid
47637,228,Paid
47638,309,Late
47639,616,Paid
47640,312,Late
47641,524,Paid
47642,183,Late
47643,496,Late
47644,181,Paid
47645,898,Late
47646,532,Late
47647,735,Paid
47648,176,Paid
47649,846,Late
47650,653,Late
47651,413,Paid
47652,495,Paid
47653,619,Paid
47654,585,Paid
47655,539,Late
47656,431,Paid
47657,450,Late
47658,891,Paid
47659,833,Paid
47660,256,Paid
47661,359,Late
47662,374,Late
47663,504,Paid
47664,885,Late
47665,490,Late
47666,173,Paid
47667,198,Late
47668,187,Late
47669,466,Late
47670,165,Paid
47671,941,Late
47672,610,Paid
47673,162,Paid
47674,416,Paid
47675,129,Late
47676,487,Late
47677,999,Paid
47678,500,Paid
47679,568,Paid
47680,356,Late
47681,302,Paid
47682,931,Paid
47683,557,Paid
47684,767,Late
47685,418,Late
47686,705,Late
47687,800,Late
47688,581,Late
47689,441,Paid
47690,1000,Late
47691,289,Paid
47692,334,Paid
47693,554,Late
47694,163,Late
47695,583,Paid
47696,553,Paid
47697,978,Late
47698,542,Paid
47699,762,Paid
47700,256,Paid
47701,334,Late
47702,447,Late
47703,800,Paid
47704,972,Late
47705,761,Late
47706,224,Late
47707,686,Paid
47708,303,Paid
47709,870,Late
47710,322,Late
47711,957,Paid
47712,266,Late
47713,513,Paid
47714,164,Late
47715,524,Late
47716,322,Late
47717,831,Late
47718,734,Paid
47719,590,Late
47720,219,Paid
47721,124,Late
47722,361,Paid
47723,349,Paid
47724,515,Late
47725,531,Late
47726,229,Late
47727,191,Late
47728,137,Late
47729,230,Late
47730,621,Paid
47731,616,Paid
47732,347,Paid
47733,693,Late
47734,103,Late
47735,780,Paid
47736,416,Paid
47737,468,Late
47738,518,Paid
47739,730,Late
47740,305,Late
47741,548,Late
47742,952,Late
47743,241,Late
47744,494,Paid
47745,801,Paid
47746,662,Late
47747,118,Late
47748,168,Late
47749,102,Paid
47750,188,Paid
47751,885,Late
47752,629,Paid
47753,717,Paid
47754,727,Late
47755,253,Late
47756,962,Late
47757,821,Paid
47758,356,Paid
47759,876,Paid
47760,738,Late
47761,521,Late
47762,141,Paid
47763,995,Late
47764,805,Late
47765,440,Paid
47766,460,Paid
47767,759,Late
47768,959,Late
47769,673,Late
47770,371,Paid
47771,161,Late
47772,982,Paid
47773,789,Paid
47774,729,Late
47775,782,Paid
47776,602,Paid
47777,455,Late
47778,740,Paid
47779,745,Late
47780,373,Paid
47781,641,Late
47782,627,Late
47783,705,Late
47784,991,Late
47785,584,Paid
47786,333,Late
47787,469,Paid
47788,816,Paid
47789,436,Paid
47790,736,Paid
47791,105,Paid
47792,280,Late
47793,939,Paid
47794,765,Paid
47795,959,Paid
